Prd_Nr,Swissmedic_Nr,Swissmedic_Nm,Abgabekategorie
1507394,68065,"Lyfnua, Filmtabletten",B
1473912,52855,"Lyman 200'000 forte, Emgel",D
1473176,55744,"Lyman 40'000 Mono, Spray",D
1466738,52854,"Lyman 50'000, Emgel",D
1473913,45564,"Lyman-200'000 forte, Gel",D
6786,43511,"Lyman-200'000 forte, Salbe",D
1466739,45563,"Lyman-50'000, Gel",D
6781,41560,"Lyman-50'000, Salbe",D
1394261,66745,"Lynparza 100 mg, Filmtabletten",A
1394260,66745,"Lynparza 150 mg, Filmtabletten",A
1013169,57057,"Lyrica 100 mg, Hartkapseln",B
1013158,57057,"Lyrica 150 mg, Hartkapseln",B
1013159,57057,"Lyrica 200 mg, Hartkapseln",B
1013155,57057,"Lyrica 25 mg, Hartkapseln",B
1013160,57057,"Lyrica 300 mg, Hartkapseln",B
1013156,57057,"Lyrica 50 mg, Hartkapseln",B
1013157,57057,"Lyrica 75 mg, Hartkapseln",B
126433,57346,"Lysodren, Tabletten",A
1628811,69714,"Lytgobi 4 mg, Filmtabletten",A
1461327,67794,"Lyumjev 100 units/mL KwikPen, solution injectable",B
1461325,67550,"Lyumjev 100 units/mL, solution pour injection",B
1461326,67793,"Lyumjev cartouches 100 units/mL, solution injectable",B
1098021,54378,"MabThera 100 mg/10 ml, Konzentrat zur Herstellung einer Infusionslösung",A
58398,54378,"MabThera 500 mg/50 ml, Konzentrat zur Herstellung einer Infusionslösung",A
1324437,65813,"MabThera subkutan 1400 mg/11.7 ml, Lösung zur subkutanen Injektion",A
1383776,65813,"MabThera subkutan 1600 mg/13.4 ml, Lösung zur subkutanen Injektion",A
1272990,65061,"Macrogol Sandoz, Pulver für orale Lösung",B
1506196,66519,"Macrogol Spirig HC Junior, Pulver zur Herstellung einer Lösung zum Einnehmen",B
1506195,66519,"Macrogol Spirig HC, Pulver zur Herstellung einer Lösung zum Einnehmen",B
1277877,65426,"Macrogol-Mepha (13.8 g), Pulver zum Herstellen einer Lösung zum Einnehmen",B
1277872,65426,"Macrogol-Mepha (6.9 g) Junior, Pulver zum Herstellen einer Lösung zum Einnehmen",B
1189277,61334,"Madinette, Filmtabletten",B
6884,38096,"Madopar 125, Kapseln",B
6885,43593,"Madopar 125, Tabletten",B
6887,43593,"Madopar 250, Tabletten",B
6883,38096,"Madopar 62.5, Kapseln",B
56931,53493,"Madopar DR, Tabletten",B
42612,52377,"Madopar LIQ 125, Tabletten zur Herstellung einer Suspension zum Einnehmen",B
42611,52377,"Madopar LIQ 62.5, Tabletten zur Herstellung einer Suspension zum Einnehmen",B
6957,27481,"Magnesia San Pellegrino, poudre effervescente avec arôme",D
6959,27481,"Magnesia San Pellegrino, poudre effervescente sans arôme",D
6956,10574,"Magnesia San Pellegrino, poudre sans arôme",D
1632136,53210,"Magnesiocard 10 Berry, Granulat zur Herstellung einer Lösung zum Einnehmen",B
50276,53210,"Magnesiocard 10 Grapefruit, Granulat zur Herstellung einer Lösung zum Einnehmen",B
88220,53210,"Magnesiocard 10 Orange, Granulat zur Herstellung einer Lösung zum Einnehmen",B
47559,45730,"Magnesiocard 2,5, Filmtabletten",B
1211917,45726,"Magnesiocard 5 Citron, Granulat zur Herstellung einer Lösung zum Einnehmen",B
64650,45726,"Magnesiocard 5 Orange, Granulat zur Herstellung einer Lösung zum Einnehmen",B
47571,51458,"Magnesiocard 7.5, Brausetabletten",B
6980,45728,"Magnesiocard, Injektionslösung i.v.",B
106201,50065,"Magnesiocard, Konzentrat zur Herstellung einer Infusionslösung",B
1124449,60312,"Magnesit/Mamma comp., Injektionslösung (s.c.)",B
1274735,53889,"Magnesium Biomed, Brausetabletten",D
6987,50143,"Magnesium Biomed, Filmtabletten",D
6986,47413,"Magnesium Biomed, Granulat zur Herstellung einer Lösung zum Einnehmen",D
1118360,59598,"Magnesium phosphoricum acidum D6, Injektionslösung (s.c.)",B
1124451,60318,"Magnesium phosphoricum comp., Solutio ad injectionem",B
1375916,60038,"Magnesium Sandoz 243, Brausetabletten",D
1369129,56725,"Magnesium Sandoz, Brausetabletten",D
1474946,68031,"Magnesium-Diasporal 100 CitraCaps, Kapseln",B
1266429,26000,"Magnesium-Diasporal 100, Lutschtabletten",D
1191502,61881,"Magnesium-Diasporal 300 zuckerfrei, Granulat",B
6993,50084,"Magnesium-Diasporal 300, Granulat",B
1005582,56394,"Magnesiumsulfat Bichsel 10%, Injektionslösung",B
1005583,56394,"Magnesiumsulfat Bichsel 20%, Injektionslösung",B
1238004,60316,"Majorana/Thuja comp., Vaginalgel",D
1163588,39255,"Makatussin Comp., Hustensirup",B
98688,55274,"Makatussin, Hustentropfen",B
125402,54150,"Malarone Junior, Filmtabletten",A
56337,54150,"Malarone, Filmtabletten",A
35339,46538,"Maltofer Fol, Kautabletten",D
1018949,55363,"Maltofer, Filmtabletten",D
1005492,46537,"Maltofer, Kautabletten",D
43597,30124,"Maltofer, Sirup",D
43598,38593,"Maltofer, Tropfen zum Einnehmen",D
28149,60364,"Malva comp., Oleum",D
7097,11275,"Malveol, émulsion buccale",D
1118368,59987,"Mandragora comp., Ampullen (s.c.)",B
27023,59525,"Mandragora comp., Dilutio",D
31848,31754,"Mannitol 20 % Braun, Infusionslösung",B
1219058,31754,"Mannitol 20 % Braun, Infusionslösung",B
118941,36796,"Mannitol Bichsel 10 %, Infusionslösung",B
7136,36796,"Mannitol Bichsel 20 %, Infusionslösung",B
1484497,36796,"Mannitol Bichsel 20 %, Infusionslösung",B
1222143,42414,"Marament N, Emulsion",D
7157,19395,"Marcoumar, Tabletten",A
1118394,59986,"Marmor D6/Stibium D6 aa, Injektionslösung (s.c.)",B
1407709,66831,"Mavenclad 10 mg, Tabletten",A
1450993,67684,"Mavi Gynial, Filmtabletten",B
1457759,67684,"Mavi Gynial, Filmtabletten",B
1365916,66472,Maviret Filmtabletten,A
93121,54590,"Maxalt 10 mg, Tabletten",B
93122,54590,"Maxalt 5 mg, Tabletten",B
93119,54591,"Maxalt lingual 10 mg, Schmelztabletten",B
93120,54591,"Maxalt lingual 5 mg, Schmelztabletten",B
7264,30058,"Maxidex, Augentropfensuspension",A
7265,31566,"Maxitrol, Augensalbe",A
7266,31567,"Maxitrol, Augentropfen",A
1453969,67230,"Mayzent 0.25 mg, Filmtabletten",B
1602192,67230,"Mayzent 1.00 mg, Filmtabletten",B
1453970,67230,"Mayzent 2.00 mg, Filmtabletten",B
1624282,69518,"Mebucaïne Dolo Honig-Zitrone 8.75 mg, Lutschtabletten",D
1558470,69044,"Mebucaïne Dolo Spray 8.75 mg, Spray zur Anwendung in der Mundhöhle",D
1506026,67880,"Mebucaïne Dolo, Lutschtablette",D
1545448,46861,"Mebucaïne Extra Spray, Spray zur Anwendung in der Mundhöhle",D
1555868,46863,"Mebucaïne Extra, Lutschtabletten",D
1369744,66256,"Mebucaïne N, Lutschtabletten",D
1199010,62301,"Mebu-cherry, Lutschtabletten",D
1199011,62302,"Mebu-lemon, Lutschtabletten",D
1015591,37979,"Mediaven 10 mg, Filmtabletten",B
1015593,37979,"Mediaven forte 30 mg, Filmtabletten",B
100815,55097,Medibudget Abführdragées Bisacodyl,D
1023825,56846,"Medikinet 10 mg, Tabletten",A
1036168,56846,"Medikinet 20 mg, Tabletten",A
1036167,56846,"Medikinet 5 mg, Tabletten",A
1038019,56847,"Medikinet MR 10 mg, Kapseln",A
1038020,56847,"Medikinet MR 20 mg, Kapseln",A
1119113,56847,"Medikinet MR 30 mg, Kapseln",A
1119114,56847,"Medikinet MR 40 mg, Kapseln",A
1318886,56847,"Medikinet MR 5 mg, Kapseln",A
7401,24785,"Medrol 100 mg, Tabletten",B
7399,24785,"Medrol 16 mg, Tabletten",B
7400,24785,"Medrol 32 mg, Tabletten",B
7398,24785,"Medrol 4 mg, Tabletten",B
7405,49392,"Mefenacid 125 mg, Suppositorien",B
7406,49392,"Mefenacid 500 mg, Suppositorien",B
1119900,49390,"Mefenacid, Filmtabletten",B
1141823,55388,"Mefenaminsäure Sandoz 500, Filmtabletten",B
1315605,65883,"Mekinist 0.5 mg, Filmtabletten",A
1315606,65883,"Mekinist 2 mg, Filmtabletten",A
1556099,69134,"Mekinist 4.7 mg, Pulver zur Herstellung einer Lösung zum Einnehmen",A
1427106,66907,"Mektovi 15 mg, Filmtabletten",A
1637464,66907,"Mektovi 45 mg, Filmtabletten",A
1186470,50068,"Melaleuka-Pur, Flüssigkeit",D
1490361,68623,"Melatonin Neurim, Retardtabletten",B
1521715,68968,"Melatonin Spirig HC retard 2 mg, Retardtabletten",B
1555610,68841,"Melatonin Zentiva 2 mg, Retardtabletten",B
1511007,68681,"Melatonin-Mepha 2 mg, Retardtabletten",B
1022673,57419,"Meliane 21, Dragées",B
7452,44714,"Melix, compresse",B
1560197,69463,"Mellozzan 0,5 mg, Tabletten",B
1560199,69463,"Mellozzan 2 mg, Tabletten",B
1560200,69463,"Mellozzan 3 mg, Tabletten",B
1560202,69463,"Mellozzan 5 mg, Tabletten",B
1484555,68196,"Melphalan Ideogen 50 mg, Pulver und Lösungsmittel zur Herstellung einer Injektions-/Infusionslösung",A
1281745,65207,"Memantin Sandoz 10 mg, Filmtabletten",B
1281746,65207,"Memantin Sandoz 20 mg, Filmtabletten",B
1296103,65287,"Memantin Zentiva 10 mg, Filmtabletten",B
1296104,65287,"Memantin Zentiva 20 mg, Filmtabletten",B
1620276,65181,"Memantin-Mepha Teva 10 mg, Filmtabletten",B
1620277,65181,"Memantin-Mepha Teva 20 mg, Filmtabletten",B
1620275,65181,"Memantin-Mepha Teva 5 mg, 10 mg, 15 mg, 20 mg, Filmtabletten",B
1169353,60371,"Menopur Multidose 1200 I.U., Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
1477492,60371,"Menopur Multidose 1200 I.U., Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
1169352,60371,"Menopur Multidose 600 I.U., Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
1477491,60371,"Menopur Multidose 600 I.U., Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
1484557,68020,"Menopur Multidose Pen 1200 IU, Injektionslösung im Fertigpen",A
1484556,68020,"Menopur Multidose Pen 600 IU, Injektionslösung im Fertigpen",A
121281,55763,"Menopur, Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",A
1488116,61664,"Menosan Salvia, Tabletten",D
1517054,68221,"MenQuadfi, solution injectable",B
1209928,62502,"Menveo, Pulver und Lösung (Durchstechflaschen)",B
1046100,57787,"Mephadolor 500 Neo, Filmtabletten",B
8248,31890,"Mephameson 4 mg/ml, Injektionslösung",B
8250,31890,"Mephameson 50 mg/3 ml, Injektionslösung",B
8249,31890,"Mephameson 8 mg/2 ml, Injektionslösung",B
8253,47385,"Mephaquin, Filmtabletten",A
126526,48352,"Mepivacain Sintetica 10 mg/ml, soluzione iniettabile",B
126527,48352,"Mepivacain Sintetica 15 mg/ml, soluzione iniettabile",B
8255,48352,"Mepivacain Sintetica 20 mg/ml, soluzione iniettabile",B
8268,49781,"Mercilon, Tabletten",B
1368798,59633,"Mercurialis perennis D3, Augentropfen",D
1250615,60365,"Mercurialis/Rosae aetheroleum, Collyria",D
1118617,59614,"Mercurius vivus naturalis D6, Ampullen",B
1118618,59614,"Mercurius vivus naturalis D6, Ampullen",B
26909,59756,"Mercurius vivus naturalis D6, Tabletten",B
1615772,51682,"Merfen Classic, solution pour application cutanée",D
1481975,67770,"Merfen Octénidine, gel",D
1481974,67760,"Merfen Octénidine, spray pour plaies",D
28849,51682,"Merfen, solution pour application cutanée",D
1390590,57479,"Meridol perio Chlorhexidin Lösung 0.2%, Lösung zur Anwendung in der Mundhöhle",D
1187442,61261,"Merional HG 150 I.U., polvere e solvente per soluzione iniettabile i.m, s.c (siringa preriempita con solvente)",A
1187443,61261,"Merional HG 75 I.U., polvere e solvente per soluzione iniettabile i.m, s.c (siringa preriempita con solvente)",A
1515377,68570,"Merional HG 900 I.E. Multidose, polvere e soluzione per soluzione iniettabile",A
43582,53105,"Meronem 1 g, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
43584,53105,"Meronem 500 mg, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1193121,62419,"Meropenem Fresenius i.v. 1 g, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1193120,62419,"Meropenem Fresenius i.v. 500 mg, Pulver zur Herstellung einer Injektions-/Infusionslösung",A
1143691,59463,"Meropenem Labatec i.v. 1 g, poudre pour injection ou perfusion",A
1143690,59463,"Meropenem Labatec i.v. 500 mg, poudre pour injection ou perfusion",A
80583,56387,"Mestinon retard, Tabletten",B
10007,19943,"Mestinon, Dragées",B
10008,19945,"Mestinon, Tabletten",B
1283706,58043,"Metacam 0.5 mg/ml ad us. vet., orale Suspension",B
1283707,57710,"Metacam 1 mg ad us. vet., Kautabletten",B
1014071,52802,"Metacam 1.5 mg / ml ad us.vet., Suspension",B
1362355,56764,"Metacam 15mg/ml ad us.vet., Suspension",B
1283709,57710,"Metacam 2.5 mg ad us. vet., Kautabletten",B
10009,49331,"Metaginkgo, Tropfen zum Einnehmen",D
26031,51190,"Metaheptachol, Tropfen zum Einnehmen",D
1000355,55418,"Metalyse 10'000 U, Injektionspräparat",B
1646312,69958,"Metalyse 5'000 U, Pulver zur Herstellung einer Injektionslösung",B
1309469,65455,"Metamizol Spirig HC 500 mg, Tabletten",B
1363114,65234,"Metamizol Spirig HC 500 mg/ml, Tropfen zum Einnehmen",B
1402339,66998,"Metamizol-Mepha 500 mg, Tablette",B
78937,55112,"Metamucil N Mite orange, poudre",D
1098398,55112,"Metamucil N Mite orange, poudre",D
10021,17387,"Metamucil Regular, poudre orale",D
124074,47688,"Metaneuron N, Tropfen zum Einnehmen",D
128342,50660,"Metaossylen N, Tropfen zum Einnehmen",D
51797,53671,"Metasinusit, Tropfen zum Einnehmen",D
10029,44508,"Metavirulent, Tropfen zum Einnehmen",D
1323613,55351,"Metfin 1000, Filmtabletten",B
1323611,55351,"Metfin 500, Filmtabletten",B
1323612,55351,"Metfin 850, Filmtabletten",B
1631028,69689,"Metformin axapharm 1000 mg, Filmtabletten",B
1631026,69689,"Metformin axapharm 500 mg, Filmtabletten",B
1631027,69689,"Metformin axapharm 850 mg, Filmtabletten",B
1509468,68510,"Metformin Spirig HC 1000 mg, Filmtabletten",B
1509466,68510,"Metformin Spirig HC 500 mg, Filmtabletten",B
1509467,68510,"Metformin Spirig HC 850 mg, Filmtabletten",B
1439337,60232,"Metformin Zentiva 1000 mg, Filmtabletten",B
1613533,68223,"Metformin Zentiva 1000 mg, Filmtabletten",B
1439335,60232,"Metformin Zentiva 500 mg, Filmtabletten",B
1613531,68223,"Metformin Zentiva 500 mg, Filmtabletten",B
1439336,60232,"Metformin Zentiva 850 mg, Filmtabletten",B
1613532,68223,"Metformin Zentiva 850 mg, Filmtabletten",B
1246564,57950,"Metformin-Mepha 1000 mg, Filmtabletten",B
1246562,57950,"Metformin-Mepha 500 mg, Filmtabletten",B
1246563,57950,"Metformin-Mepha 850 mg, Filmtabletten",B
1546731,69406,"Methaddict 80 mg, Tabletten",A
126529,56542,"Methadon Sintetica 10 mg, soluzione iniettabile",A
1117441,56552,"Methadon Streuli 10 mg/ml, Tropfen zum Einnehmen",A
10031,34383,"Methadon Streuli, Injektionslösung (s.c., i.m., i.v.)",A
10033,34385,"Methadon Streuli, Tabletten",A
1473397,68244,"Methotrexat Accord 10 mg/0.2 ml, Injektionslösung im Fertiginjektor",A
1395297,66780,"Methotrexat Accord 10 mg/0.2 ml, Injektionslösung in einer Fertigspritze",A
1473398,68244,"Methotrexat Accord 12.5 mg/0.25 ml, Injektionslösung im Fertiginjektor",A
1395298,66780,"Methotrexat Accord 12.5 mg/0.25 ml, Injektionslösung in einer Fertigspritze",A
1473399,68244,"Methotrexat Accord 15 mg/0.3 ml, Injektionslösung im Fertiginjektor",A
1395299,66780,"Methotrexat Accord 15 mg/0.3 ml, Injektionslösung in einer Fertigspritze",A
1473400,68244,"Methotrexat Accord 17.5 mg/0.35 ml, Injektionslösung im Fertiginjektor",A
1395300,66780,"Methotrexat Accord 17.5 mg/0.35 ml, Injektionslösung in einer Fertigspritze",A
1473401,68244,"Methotrexat Accord 20 mg/0.4 ml, Injektionslösung im Fertiginjektor",A
1395301,66780,"Methotrexat Accord 20 mg/0.4 ml, Injektionslösung in einer Fertigspritze",A
1473402,68244,"Methotrexat Accord 22.5 mg/0.45 ml, Injektionslösung im Fertiginjektor",A
1395302,66780,"Methotrexat Accord 22.5 mg/0.45 ml, Injektionslösung in einer Fertigspritze",A
1473403,68244,"Methotrexat Accord 25 mg/0.5 ml, Injektionslösung im Fertiginjektor",A
1395303,66780,"Methotrexat Accord 25 mg/0.5 ml, Injektionslösung in einer Fertigspritze",A
1395304,66780,"Methotrexat Accord 27.5 mg/0.55 ml, Injektionslösung in einer Fertigspritze",A
1395305,66780,"Methotrexat Accord 30 mg/0.6 ml, Injektionslösung in einer Fertigspritze",A
1473396,68244,"Methotrexat Accord 7.5 mg/0.15 ml, Injektionslösung im Fertiginjektor",A
1395296,66780,"Methotrexat Accord 7.5 mg/0.15 ml, Injektionslösung in einer Fertigspritze",A
1439700,66019,"Methotrexat Orion rheuma/derm 10 mg, Tabletten",A
1439699,66019,"Methotrexat Orion rheuma/derm 2.5 mg, Tabletten",A
1172135,58370,"Methotrexat Sandoz 10 mg, Tabletten",A
1172133,58370,"Methotrexat Sandoz 5 mg, Tabletten",A
1172090,51079,"Methotrexat Sandoz 5000 mg, Konzentrat zur Herstellung einer Injektions-/Infusionslösung",A
1327683,47999,"Methotrexat Teva Onco 50 mg/2 ml, Injektions-/Infusionslösung",A
1327686,47999,"Methotrexat Teva Onco 500 mg/20 ml, Injektions-/Infusionslösung",A
1327687,47999,"Methotrexat Teva Onco 5000 mg/50 ml, Injektions-/Infusionslösung",A
1377585,65510,"Methotrexat-Mepha rheuma/derm 10 mg/0.4 ml, Injektionslösung in einer Fertigspritze",A
1377586,65510,"Methotrexat-Mepha rheuma/derm 12.5 mg/0.3125 ml, Injektionslösung in einer Fertigspritze",A
1377587,65510,"Methotrexat-Mepha rheuma/derm 15 mg/0.375 ml, Injektionslösung in einer Fertigspritze",A
1377588,65510,"Methotrexat-Mepha rheuma/derm 17.5 mg/0.4375 ml, Injektionslösung in einer Fertigspritze",A
1377589,65510,"Methotrexat-Mepha rheuma/derm 20 mg/0.5 ml, Injektionslösung in einer Fertigspritze",A
1377590,65510,"Methotrexat-Mepha rheuma/derm 25 mg/0.625 ml, Injektionslösung in einer Fertigspritze",A
1377584,65510,"Methotrexat-Mepha rheuma/derm 7.5 mg/0.30 ml, Injektionslösung in einer Fertigspritze",A
1303124,62083,"Methrexx  10 mg/0.5 ml, Injektionslösung in einer Fertigspritze",A
1298383,62083,"Methrexx  12.5 mg/0.625 ml, Injektionslösung in einer Fertigspritze",A
1303127,62083,"Methrexx  15 mg/0.75 ml, Injektionslösung in einer Fertigspritze",A
1298384,62083,"Methrexx  17.5 mg/0.875 ml, Injektionslösung in einer Fertigspritze",A
1303123,62083,"Methrexx  7.5 mg/0.375 ml, Injektionslösung in einer Fertigspritze",A
1213378,62083,"Methrexx 20 mg/1 ml, Injektionslösung in einer Fertigspritze",A
1213379,62083,"Methrexx 25 mg/1.25 ml, Injektionslösung in einer Fertigspritze",A
1213380,62083,"Methrexx 30 mg/1.5 ml, Injektionslösung in einer Fertigspritze",A
1199642,62228,"Methylphenidat Sandoz 18, Retardtabletten",A
1248175,62228,"Methylphenidat Sandoz 27, Retardtabletten",A
1199643,62228,"Methylphenidat Sandoz 36, Retardtabletten",A
1199644,62228,"Methylphenidat Sandoz 54, Retardtabletten",A
1607806,69315,"Methylphenidat Spirig HC retard 18 mg, Retardtabletten",A
1607807,69315,"Methylphenidat Spirig HC retard 27 mg, Retardtabletten",A
1607808,69315,"Methylphenidat Spirig HC retard 36 mg, Retardtabletten",A
1607809,69315,"Methylphenidat Spirig HC retard 54 mg, Retardtabletten",A
1365111,66445,"Methylphenidat-Mepha 18 mg, Retardtabletten",A
1365112,66445,"Methylphenidat-Mepha 27 mg, Retardtabletten",A
1365113,66445,"Methylphenidat-Mepha 36 mg, Retardtabletten",A
1365114,66445,"Methylphenidat-Mepha 54 mg, Retardtabletten",A
1414072,66993,"Methylphenidat-Mepha LA 10mg, Depocaps",A
1414073,66993,"Methylphenidat-Mepha LA 20mg, Depocaps",A
1414074,66993,"Methylphenidat-Mepha LA 30mg, Depocaps",A
1414075,66993,"Methylphenidat-Mepha LA 40mg, Depocaps",A
1454781,67440,"Methylthioniniumchlorid Proveblue 5 mg/ml, Injektionslösung",B
1454782,67440,"Methylthioniniumchlorid Proveblue 5 mg/ml, Injektionslösung",B
1018353,56969,"Meto Zerok 100, Retardtabletten",B
1018354,56969,"Meto Zerok 200, Retardtabletten",B
1079399,56969,"Meto Zerok 25, Retardtabletten",B
1018355,56969,"Meto Zerok 50, Retardtabletten",B
1515043,66781,"Metoflex 750 mg, comprimés",B
1266436,65228,"Metofol 5mg, Tabletten",B
1111823,57272,"Metoject 10 mg, Injektionslösung",A
1199708,57272,"Metoject 12.5 mg, Injektionslösung",A
1111824,57272,"Metoject 15 mg, Injektionslösung",A
1199709,57272,"Metoject 17.5 mg, Injektionslösung",A
1111825,57272,"Metoject 20 mg, Injektionslösung",A
1199710,57272,"Metoject 22.5 mg, Injektionslösung",A
1111827,57272,"Metoject 25 mg, Injektionslösung",A
1179028,57272,"Metoject 30 mg, Injektionslösung",A
1111822,57272,"Metoject 7.5 mg, Injektionslösung",A
1466256,65672,"Metoject Autoinjektor 10 mg/0.2 ml, Injektionslösung im Fertigpen",A
1621968,65672,"Metoject Autoinjektor 10 mg/0.2 ml, Injektionslösung im Fertigpen",A
1466257,65672,"Metoject Autoinjektor 12.5 mg/0.25 ml, Injektionslösung im Fertigpen",A
1621969,65672,"Metoject Autoinjektor 12.5 mg/0.25 ml, Injektionslösung im Fertigpen",A
1466258,65672,"Metoject Autoinjektor 15 mg/0.3 ml, Injektionslösung im Fertigpen",A
1621970,65672,"Metoject Autoinjektor 15 mg/0.3 ml, Injektionslösung im Fertigpen",A
1466259,65672,"Metoject Autoinjektor 17.5 mg/0.35 ml, Injektionslösung im Fertigpen",A
1621971,65672,"Metoject Autoinjektor 17.5 mg/0.35 ml, Injektionslösung im Fertigpen",A
1466260,65672,"Metoject Autoinjektor 20 mg/0.4 ml, Injektionslösung im Fertigpen",A
1621972,65672,"Metoject Autoinjektor 20 mg/0.4 ml, Injektionslösung im Fertigpen",A
1466261,65672,"Metoject Autoinjektor 22.5 mg/0.45 ml, Injektionslösung im Fertigpen",A
1621973,65672,"Metoject Autoinjektor 22.5 mg/0.45 ml, Injektionslösung im Fertigpen",A
1466262,65672,"Metoject Autoinjektor 25 mg/0.5 ml, Injektionslösung im Fertigpen",A
1621974,65672,"Metoject Autoinjektor 25 mg/0.5 ml, Injektionslösung im Fertigpen",A
1466255,65672,"Metoject Autoinjektor 7.5 mg/0.15 ml, Injektionslösung im Fertigpen",A
1621967,65672,"Metoject Autoinjektor 7.5 mg/0.15 ml, Injektionslösung im Fertigpen",A
119590,56468,"Metolazon Galepharm, Tabletten",B
10062,27867,"Metopiron, Kapseln",B
1306324,65958,"Metoprolol Axapharm retard 100 mg, Retardtabletten",B
1306325,65958,"Metoprolol Axapharm retard 200 mg, Retardtabletten",B
1306322,65958,"Metoprolol Axapharm retard 25 mg, Retardtabletten",B
1306323,65958,"Metoprolol Axapharm retard 50 mg, Retardtabletten",B
1301999,65908,"Metoprolol Spirig HC 100, Retardtabletten",B
1302000,65908,"Metoprolol Spirig HC 200, Retardtabletten",B
1301997,65908,"Metoprolol Spirig HC 25, Retardtabletten",B
1301998,65908,"Metoprolol Spirig HC 50, Retardtabletten",B
1316857,66159,Metoprolol-Mepha 100mg Depotabs,B
1316858,66159,Metoprolol-Mepha 200mg Depotabs,B
1316855,66159,Metoprolol-Mepha 25mg Depotabs,B
1316856,66159,Metoprolol-Mepha 50mg Depotabs,B
